country,year,nitrous_oxide,government_expenditure_on_education,forest_area,agricultural_land,total_population,population_growth,renewable_energy_consumption,GDP,inflation,renewable_electricity
Central African Republic,2015,,,,,,,,,,99.4152046783626
Central African Republic,2014,,,,,,,,,,99.4152046783626
Central African Republic,2013,,,,,,,,,,99.2805755395683
Central African Republic,2012,,,,,,,,,,84.6590909090909
Central African Republic,2011,,,,,,,,,,84.4827586206897
Central African Republic,2010,,,,,,,,,,84.375
Central African Republic,2009,,,,,,,,,,85.0
Central African Republic,2008,,,,,,,,,,85.0931677018634
Central African Republic,2007,,,,,,,,,,85.0931677018634
Central African Republic,2006,,,,,,,,,,83.8323353293413
Central African Republic,2005,,,,,,,,,,83.75
Central African Republic,2004,,,,,,,,,,83.3333333333333
Central African Republic,2003,,,,,,,,,,76.3636363636364
Central African Republic,2002,,,,,,,,,,76.8518518518518
Central African Republic,2001,,,,,,,,,,76.8518518518518
Central African Republic,2000,,,,,,,,,,78.5046728971963
Central African Republic,1999,,,,,,,,,,78.5046728971963
Central African Republic,1998,,,,,,,,,,78.8461538461538
Central African Republic,1997,,,,,,,,,,78.8461538461538
Central African Republic,1996,,,,,,,,,,78.8461538461538
Central African Republic,1995,,,,,,,,,,79.4117647058823
Central African Republic,1994,,,,,,,,,,79.2079207920792
Central African Republic,1993,,,,,,,,,,80.4123711340206
Central African Republic,1992,,,,,,,,,,81.25
Central African Republic,1991,,,,,,,,,,80.8510638297872
Central African Republic,1990,,,,,,,,,,81.0526315789474
Ecuador,2020,,,,,,,,,,
Ecuador,2019,,,,,,,,,,
Ecuador,2018,,,,,,,,,,
Ecuador,2017,,,,,,,,,,
Ecuador,2016,,,,,,,,,,
Ecuador,2015,,,,,,,,,,52.8029423151374
Ecuador,2014,,,,,,,,,,49.17513473485
Ecuador,2013,,,,,,,,,,48.9918748119169
Ecuador,2012,,,,,,,,,,54.8693482732963
Ecuador,2011,,,,,,,,,,55.558800623053
Ecuador,2010,,,,,,,,,,45.4918242862269
Ecuador,2009,,,,,,,,,,50.8481878399483
Ecuador,2008,,,,,,,,,,61.1415209650848
Ecuador,2007,,,,,,,,,,56.5416564866846
Ecuador,2006,,,,,,,,,,51.6944937833037
Ecuador,2005,,,,,,,,,,55.1163708086785
Ecuador,2004,,,,,,,,,,57.5734037595153
Ecuador,2003,,,,,,,,,,62.1946994630175
Ecuador,2002,,,,,,,,,,63.2991251682369
Ecuador,2001,,,,,,,,,,63.9909502262444
Ecuador,2000,,,,,,,,,,71.7018469656992
Ecuador,1999,,,,,,,,,,69.6255335661622
Ecuador,1998,,,,,,,,,,59.742883379247
Ecuador,1997,,,,,,,,,,63.0573248407643
Ecuador,1996,,,,,,,,,,67.9229122055675
Ecuador,1995,,,,,,,,,,61.2290900462688
Ecuador,1994,,,,,,,,,,80.6114931237721
Ecuador,1993,,,,,,,,,,78.396977465929
Ecuador,1992,,,,,,,,,,69.1217342968316
Ecuador,1991,,,,,,,,,,72.7702896472613
Ecuador,1990,,,,,,,,,,78.5478028035911
"Gambia, The",2020,,,,,,,,,,
"Gambia, The",2019,,,,,,,,,,
"Gambia, The",2018,,,,,,,,,,
"Gambia, The",2017,,,,,,,,,,
"Gambia, The",2016,,,,,,,,,,
"Gambia, The",2015,,,,,,,,,,0.0
"Gambia, The",2014,,,,,,,,,,0.0
"Gambia, The",2013,,,,,,,,,,0.0
"Gambia, The",2012,,,,,,,,,,0.0
"Gambia, The",2011,,,,,,,,,,0.0
"Gambia, The",2010,,,,,,,,,,0.0
"Gambia, The",2009,,,,,,,,,,0.0
"Gambia, The",2008,,,,,,,,,,0.0
"Gambia, The",2007,,,,,,,,,,0.0
"Gambia, The",2006,,,,,,,,,,0.0
"Gambia, The",2005,,,,,,,,,,0.0
"Gambia, The",2004,,,,,,,,,,0.0
"Gambia, The",2003,,,,,,,,,,0.0
"Gambia, The",2002,,,,,,,,,,0.0
"Gambia, The",2001,,,,,,,,,,0.0
"Gambia, The",2000,,,,,,,,,,0.0
"Gambia, The",1999,,,,,,,,,,0.0
"Gambia, The",1998,,,,,,,,,,0.0
"Gambia, The",1997,,,,,,,,,,0.0
"Gambia, The",1996,,,,,,,,,,0.0
"Gambia, The",1995,,,,,,,,,,0.0
"Gambia, The",1994,,,,,,,,,,0.0
"Gambia, The",1993,,,,,,,,,,0.0
"Gambia, The",1992,,,,,,,,,,0.0
"Gambia, The",1991,,,,,,,,,,0.0
"Gambia, The",1990,,,,,,,,,,0.0
Iraq,2020,,,,,,,,,,
Iraq,2019,,,,,,,,,,
Iraq,2018,,,,,,,,,,
Iraq,2017,,,,,,,,,,
Iraq,2016,,,,,,,,,,
Iraq,2015,,,,,,,,,,3.7317547372392
Iraq,2014,,,,,,,,,,4.32505017117223
Iraq,2013,,,,,,,,,,8.14248057238711
Iraq,2012,,,,,,,,,,9.54409144247903
Iraq,2011,,,,,,,,,,6.30206110977126
Iraq,2010,,,,,,,,,,9.74687167743518
Iraq,2009,,,,,,,,,,8.52643538457473
Iraq,2008,,,,,,,,,,9.44751680763392
Iraq,2007,,,,,,,,,,17.2578752595
Iraq,2006,,,,,,,,,,18.0232386246046
Iraq,2005,,,,,,,,,,19.7368421052632
Iraq,2004,,,,,,,,,,1.52655209784796
Iraq,2003,,,,,,,,,,1.52787579393084
Iraq,2002,,,,,,,,,,1.52674009981396
Iraq,2001,,,,,,,,,,1.91621965210381
Iraq,2000,,,,,,,,,,1.9153605015674
Iraq,1999,,,,,,,,,,1.91680131799892
Iraq,1998,,,,,,,,,,1.91630311843593
Iraq,1997,,,,,,,,,,1.91502686311348
Iraq,1996,,,,,,,,,,1.89740687726773
Iraq,1995,,,,,,,,,,1.91641730827422
Iraq,1994,,,,,,,,,,2.0
Iraq,1993,,,,,,,,,,2.28136882129278
Iraq,1992,,,,,,,,,,2.76679841897233
Iraq,1991,,,,,,,,,,4.32484382508409
Iraq,1990,,,,,,,,,,10.8333333333333
Jamaica,2020,,,,,,,,,,
Jamaica,2019,,,,,,,,,,
Jamaica,2018,,,,,,,,,,
Jamaica,2017,,,,,,,,,,
Jamaica,2016,,,,,,,,,,
Jamaica,2015,,,,,,,,,,10.2620087336245
Jamaica,2014,,,,,,,,,,9.79631425800194
Jamaica,2013,,,,,,,,,,9.84222389181067
Jamaica,2012,,,,,,,,,,10.924158714214
Jamaica,2011,,,,,,,,,,8.72652313330279
Jamaica,2010,,,,,,,,,,7.68518518518519
Jamaica,2009,,,,,,,,,,7.36698499317872
Jamaica,2008,,,,,,,,,,6.13931523022432
Jamaica,2007,,,,,,,,,,4.96997998665777
Jamaica,2006,,,,,,,,,,3.94754449350997
Jamaica,2005,,,,,,,,,,3.69172729722447
Jamaica,2004,,,,,,,,,,3.28391298323403
Jamaica,2003,,,,,,,,,,2.51889168765743
Jamaica,2002,,,,,,,,,,2.24978367464667
Jamaica,2001,,,,,,,,,,3.45552884615385
Jamaica,2000,,,,,,,,,,4.84408113835907
Jamaica,1999,,,,,,,,,,4.8267513996066
Jamaica,1998,,,,,,,,,,4.92283950617284
Jamaica,1997,,,,,,,,,,5.9312549960032
Jamaica,1996,,,,,,,,,,5.87943027492547
Jamaica,1995,,,,,,,,,,5.16383599245154
Jamaica,1994,,,,,,,,,,5.50785340314136
Jamaica,1993,,,,,,,,,,5.24927459773147
Jamaica,1992,,,,,,,,,,4.47611902975744
Jamaica,1991,,,,,,,,,,6.73575129533679
Jamaica,1990,,,,,,,,,,7.56712774613507
Marshall Islands,2020,,,,,,,,,,
Marshall Islands,2019,,,,,,,,,,
Marshall Islands,2018,,,,,,,,,,
Marshall Islands,2017,,,,,,,,,,
Marshall Islands,2016,,,,,,,,,,
Marshall Islands,2015,,,,,,,,,,0.233372228704784
Marshall Islands,2014,,,,,,,,,,0.234741784037559
Marshall Islands,2013,,,,,,,,,,0.275020925505202
Marshall Islands,2012,,,,,,,,,,0.257400257400257
Marshall Islands,2011,,,,,,,,,,0.0
Marshall Islands,2010,,,,,,,,,,0.0
Marshall Islands,2009,,,,,,,,,,0.0
Marshall Islands,2008,,,,,,,,,,0.0
Marshall Islands,2007,,,,,,,,,,0.0
Marshall Islands,2006,,,,,,,,,,0.0
Marshall Islands,2005,,,,,,,,,,0.0
Marshall Islands,2004,,,,,,,,,,0.0
Marshall Islands,2003,,,,,,,,,,0.0
Marshall Islands,2002,,,,,,,,,,0.0
Marshall Islands,2001,,,,,,,,,,0.0
Marshall Islands,2000,,,,,,,,,,0.0
Marshall Islands,1999,,,,,,,,,,0.0
Marshall Islands,1998,,,,,,,,,,0.0
Marshall Islands,1997,,,,,,,,,,0.0
Marshall Islands,1996,,,,,,,,,,0.0
Marshall Islands,1995,,,,,,,,,,0.0
Marshall Islands,1994,,,,,,,,,,0.0
Marshall Islands,1993,,,,,,,,,,0.0
Marshall Islands,1992,,,,,,,,,,0.0
Marshall Islands,1991,,,,,,,,,,0.0
Marshall Islands,1990,,,,,,,,,,0.0
Mongolia,2020,,,,,,,,,,
Mongolia,2019,,,,,,,,,,
Mongolia,2018,,,,,,,,,,
Mongolia,2017,,,,,,,,,,
Mongolia,2016,,,,,,,,,,
Mongolia,2015,,,,,,,,,,3.08362053328496
Mongolia,2014,,,,,,,,,,3.16220238095238
Mongolia,2013,,,,,,,,,,1.69322709163347
Mongolia,2012,,,,,,,,,,0.0
Mongolia,2011,,,,,,,,,,0.0
Mongolia,2010,,,,,,,,,,0.0
Mongolia,2009,,,,,,,,,,0.0
Mongolia,2008,,,,,,,,,,0.0
Mongolia,2007,,,,,,,,,,0.0
Mongolia,2006,,,,,,,,,,0.0
Mongolia,2005,,,,,,,,,,0.0
Mongolia,2004,,,,,,,,,,0.0
Mongolia,2003,,,,,,,,,,0.0
Mongolia,2002,,,,,,,,,,0.0
Mongolia,2001,,,,,,,,,,0.0
Mongolia,2000,,,,,,,,,,0.0
Mongolia,1999,,,,,,,,,,0.0
Mongolia,1998,,,,,,,,,,0.0
Mongolia,1997,,,,,,,,,,0.0
Mongolia,1996,,,,,,,,,,0.0
Mongolia,1995,,,,,,,,,,0.0
Mongolia,1994,,,,,,,,,,0.0
Mongolia,1993,,,,,,,,,,0.0
Mongolia,1992,,,,,,,,,,0.0
Mongolia,1991,,,,,,,,,,0.0
Mongolia,1990,,,,,,,,,,0.0
Panama,2020,,,,,,,,,,
Panama,2019,,,,,,,,,,
Panama,2018,,,,,,,,,,
Panama,2017,,,,,,,,,,
Panama,2016,,,,,,,,,,
Panama,2015,,,,,,,,,,65.3263403263403
Panama,2014,,,,,,,,,,55.7984279099817
Panama,2013,,,,,,,,,,57.9258763116767
Panama,2012,,,,,,,,,,62.9315355108683
Panama,2011,,,,,,,,,,52.6847353618001
Panama,2010,,,,,,,,,,57.1041582012732
Panama,2009,,,,,,,,,,56.6883586406363
Panama,2008,,,,,,,,,,62.0700389105058
Panama,2007,,,,,,,,,,57.6982651796778
Panama,2006,,,,,,,,,,60.1769911504425
Panama,2005,,,,,,,,,,64.3041015960185
Panama,2004,,,,,,,,,,66.0128449921889
Panama,2003,,,,,,,,,,51.0043041606887
Panama,2002,,,,,,,,,,64.5947477800869
Panama,2001,,,,,,,,,,49.2193598750976
Panama,2000,,,,,,,,,,70.4317577245754
Panama,1999,,,,,,,,,,68.8646288209607
Panama,1998,,,,,,,,,,51.6105941302792
Panama,1997,,,,,,,,,,72.1797087138978
Panama,1996,,,,,,,,,,79.0010460251046
Panama,1995,,,,,,,,,,69.1389599317988
Panama,1994,,,,,,,,,,71.9726271942874
Panama,1993,,,,,,,,,,74.2612011439466
Panama,1992,,,,,,,,,,66.724078539442
Panama,1991,,,,,,,,,,74.4086021505376
Panama,1990,,,,,,,,,,85.2686959789553
Syrian Arab Republic,2020,,,,,,,,,,
Syrian Arab Republic,2019,,,,,,,,,,
Syrian Arab Republic,2018,,,,,,,,,,
Syrian Arab Republic,2017,,,,,,,,,,
Syrian Arab Republic,2016,,,,,,,,,,
Syrian Arab Republic,2015,,,,,,,,,,2.30971422179968
Syrian Arab Republic,2014,,,,,,,,,,11.1074191864053
Syrian Arab Republic,2013,,,,,,,,,,12.0317638565814
Syrian Arab Republic,2012,,,,,,,,,,9.22800615770568
Syrian Arab Republic,2011,,,,,,,,,,7.84280936454849
Syrian Arab Republic,2010,,,,,,,,,,5.58464223385689
Syrian Arab Republic,2009,,,,,,,,,,4.3086727625381
Syrian Arab Republic,2008,,,,,,,,,,6.99363771542793
Syrian Arab Republic,2007,,,,,,,,,,9.00056932870969
Syrian Arab Republic,2006,,,,,,,,,,10.5812300512298
Syrian Arab Republic,2005,,,,,,,,,,12.3801345355661
Syrian Arab Republic,2004,,,,,,,,,,13.0155563176107
Syrian Arab Republic,2003,,,,,,,,,,9.33870585446788
Syrian Arab Republic,2002,,,,,,,,,,8.74950915646307
Syrian Arab Republic,2001,,,,,,,,,,12.7657981431566
Syrian Arab Republic,2000,,,,,,,,,,12.8127850259745
Syrian Arab Republic,1999,,,,,,,,,,11.919891318638
Syrian Arab Republic,1998,,,,,,,,,,12.760527435134
Syrian Arab Republic,1997,,,,,,,,,,13.3251332513325
Syrian Arab Republic,1996,,,,,,,,,,13.9032768115152
Syrian Arab Republic,1995,,,,,,,,,,15.1022864019254
Syrian Arab Republic,1994,,,,,,,,,,16.8093795283889
Syrian Arab Republic,1993,,,,,,,,,,20.541224877354
Syrian Arab Republic,1992,,,,,,,,,,21.015761821366
Syrian Arab Republic,1991,,,,,,,,,,22.0379341489449
Syrian Arab Republic,1990,,,,,,,,,,23.4949616742744
